抹茶咖啡(中杯),354,277
抹茶咖啡(大杯),473,374
抹茶咖啡(特大杯),591,492
蜜桃風味紅茶那堤(中杯),354,244
蜜桃風味紅茶那堤(大杯),473,319
蜜桃風味紅茶那堤(特大杯),591,410
香草風味紅茶那堤(中杯),354,240
香草風味紅茶那堤(大杯),473,314
香草風味紅茶那堤(特大杯),591,404
阿里山烏龍(壺裝),,0
紅玉紅茶(壺裝),,0
東方美人(壺裝),,0
冰那堤(中杯),354,115
冰那堤(大杯),473,164
冰那堤(特大杯),591,186
冰摩卡(中杯),354,275
冰摩卡(大杯),473,357
冰摩卡(特大杯),591,400
冰焦糖瑪奇朵(中杯),354,188
冰焦糖瑪奇朵(大杯),473,255
冰焦糖瑪奇朵(特大杯),591,289
冰美式(中杯),354,11
冰美式(大杯),473,17
冰美式(特大杯),591,23
冰咖啡(中杯),354,3
冰咖啡(大杯),473,4
冰咖啡(特大杯),591,5
冰香草風味那堤(中杯),354,158
冰香草風味那堤(大杯),473,207
冰香草風味那堤(特大杯),591,240
冰濃焦糖那堤(中杯),354,309
冰濃焦糖那堤(大杯),473,412
冰濃焦糖那堤(特大杯),591,464
冰白巧克力咖啡那堤(中杯),354,290
冰白巧克力咖啡那堤(大杯),473,388
冰白巧克力咖啡那堤(特大杯),591,428
雲朵冰搖濃縮咖啡(中杯),354,89
雲朵冰搖濃縮咖啡(大杯),473,96
雲朵冰搖濃縮咖啡(特大杯),591,113
香檸蜜柚冷萃咖啡(中杯),354,109
香檸蜜柚冷萃咖啡(大杯),473,131
香檸蜜柚冷萃咖啡(特大杯),591,154
麥芽雪冷萃(中杯),354,632
冷萃咖啡(中杯),354,2
冷萃咖啡(大杯),473,3
冷萃咖啡(特大杯),591,3
深焦糖風味雲朵氮氣冷萃咖啡(中杯),354,77
深焦糖風味雲朵氮氣冷萃咖啡(大杯),473,78
經典特調氮氣冷萃咖啡(中杯),354,100
經典特調氮氣冷萃咖啡(大杯),473,110
經典特調冷萃咖啡(中杯),354,100
經典特調冷萃咖啡(大杯),473,110
經典特調冷萃咖啡(特大杯),591,120
冰咖啡漿果風味瑪奇朵(中杯),354,185
冰咖啡漿果風味瑪奇朵(大杯),473,253
冰咖啡漿果風味瑪奇朵(特大杯),591,286
冰馥列白(中杯),354,117
冰馥列白(大杯),473,165
冰馥列白(特大杯),591,191
冰經典巧克力(中杯),354,302
冰經典巧克力(大杯),473,384
冰經典巧克力(特大杯),591,466
冰經典紅茶那堤(中杯),354,105
冰經典紅茶那堤(大杯),473,134
冰經典紅茶那堤(特大杯),591,172
冰玫瑰蜜香那堤(中杯),354,105
冰玫瑰蜜香那堤(大杯),473,134
冰玫瑰蜜香那堤(特大杯),591,172
冰抹茶那堤(中杯),354,174
冰抹茶那堤(大杯),473,244
冰抹茶那堤(特大杯),591,313
冰醇濃抹茶那堤(中杯),354,165
冰醇濃抹茶那堤(大杯),473,229
冰醇濃抹茶那堤(特大杯),591,293
冰搖茶(綠茶)(中杯),354,42
冰搖茶(綠茶)(大杯),473,63
冰搖茶(綠茶)(特大杯),591,84
冰搖茶(紅茶)(中杯),354,42
