特製厚玉子燒,,96
特製叉燒 魚肉泥可樂餅,,200
特製茶碗蒸,,67
特製雞湯拉麵,,434
入口即化起司培根蛋烏龍麵,,451
7種魚介 追加柴魚片醬油無糖拉麵,,149
7種魚介 追加柴魚片醬油拉麵,,286
7種魚介濃厚味噌拉麵,,285
醬汁烏龍麵,,235
青花菜沙拉,,100
芳醇鹽味拉麵,,280
小塊炸雞塊,,149
滿滿的薯條（番茄醬）,,472
和牛 魚肉泥可樂餅,,207
竹莢魚天婦羅拼盤,,187
魷魚天婦羅,,136
炸蝦天婦羅,,75
炸洋蔥圈,,103
章魚天婦羅,,150
玉米炸什錦,,194
現炸豆乳甜甜圈,,375
草莓白冰淇淋蛋糕,,224
蜜番薯DE鮮奶油,,192
鳳梨切塊,,47
熟透芒果的鮮奶油,,110
絆 台灣鳳梨,,41
京都風蕨餅,,168
巨峰葡萄雪酪,,58
碎杏仁冰淇淋蛋糕,,226
香脆巧克力冰淇淋脆皮杯,,229
櫻花綻放的春果凍,,65
爽口的免烤起司慕斯,,310
霜淇淋,,137
份量十足莓果冰淇淋,,218
起司蛋糕,,84
巧克力蛋糕,,107
巧克力莓果聖代,,546
巧克力冰淇淋,,148
入口即化的布丁蛋糕,,153
絲滑豆乳冰淇淋 香草,,105
濃厚巧克力甜點,,157
蜂蜜卡斯特拉,,116
花糰子,,212
香草冰淇淋,,154
春之梅,,125
冷凍水果拼盤,,68
北海道牛奶冰淇淋泡芙,,102
北海道牛奶布丁塔,,174
芒果聖代,,356
千層蛋糕,,281
夢之綿綿雪花冰 草莓鮮奶油,,149
夢之綿綿雪花冰 宇治金時,,230
夢之綿綿雪花冰 宇治金時（無煉乳）,,204
夢之綿綿雪花冰 宇治抹茶鮮奶油,,231
夢之綿綿雪花冰 豐潤草莓,,132
夢之綿綿雪花冰 豐潤草莓（無煉乳）,,106
夢之綿綿雪花冰 芒果,,154
夢之綿綿雪花冰 芒果（無煉乳）,,128
夢之綿綿雪花冰 芒果鮮奶油,,165
蕨餅冰淇淋,,134
草莓牛奶甜酒釀,,178
宇治抹茶綠茶,,3
馬路村柚子Chu-hi,,92
醋飯可樂,,131
Dry Zero α,,27
Dry Premium(中瓶）,,240
熱帶夕陽紅,,217
熱帶日出藍,,222
生啤,,160
乳酸菌水,,76
無酒精梅酒,,69
High-Ball,,69
瓶裝啤酒,,210
極品冰咖啡,,36
極品冰拿鐵,,92
極品熱咖啡,,28
極品熱拿鐵,,83
橘子汁,,83
蔬果汁,,84
有機葡萄酒,,131
蘋果汁,,80
冷酒(無添藏),,400
