韓式柚子茶(熱)大,660,271
高山青茶(冰)大,660,149
高山青茶(熱)大,660,149
茉莉鮮綠茶(冰)大,660,150
茉莉鮮綠茶(熱)大,660,150
錫蘭紅茶(冰)大,660,150
錫蘭紅茶(熱)大,660,170
沙架蛋糕(8吋),100,503
咖啡布蕾(8吋),100,303
經典提拉米蘇(8吋),100,350
莓香提拉米蘇(8吋),100,330
義式巧克力 (8吋),100,390
德式黑森林(8吋),100,290
踏雪尋莓(8吋),100,342
巧克力莓田(8吋),100,349
安格拉斯巧克力(8吋),100,443
草莓巴洛克(8吋),100,364
雪藏提拉米蘇(8吋),100,300
貓熊(7吋),100,289
咖啡布蕾(6吋),100,319
踏雪尋莓(6吋),100,342
藍苺大理石(6吋),100,328
巧克力莓田(6吋),100,337
原味提拉米蘇(6吋),100,433
安格拉斯巧克力(6吋),100,281
草莓巴洛克(6吋),100,369
草莓瑪格麗特(5吋),100,438
草莓香格里拉(5吋),100,401
彌月蛋糕-原味起士(條),100,325
彌月蛋糕-德式黑森林(條),100,327
彌月蛋糕-黑岩巧克力(條),100,395
提拉米蘇捲-原味,100,304
提拉米蘇捲-巧克力,100,285
沙架蛋糕(片),,304
咖啡布蕾(片),,207
原味起士(片),,194
經典提拉米蘇(片),,217
特級波士頓(片),,234
草莓波士頓(片),,244
莓香提拉米蘇(片),,216
義式巧克力(片),,300
義式波士頓(片),,170
德式黑森林(片),,257
藍苺大理石(片),,301
法式千層(片),,330
安格拉斯巧克力(片),,290
魔鬼蛋糕(片),,201
北海道雪莓(片),,224
巧克力拿破崙(片),,304
拿破崙蛋糕(片),,409
德式布丁(個),,517
北海道戚風蛋糕(杯),,99
莓屋(片),,502
黑岩巧克力(片),,267
草莓蒙布朗(片),,229
貴族熊(杯),,255
晨曦(杯),,234
初夏(片),,180
經典提拉米蘇,,217
黑岩巧克力,,267
高纖核果,100,263
黑岩豆豆,100,321
白吐司,100,284
牛奶泡芙,100,231
椰絲牛奶小方蛋糕,100,194
全麥火腿三明治,100,166
全麥火腿土豆泥三明治,100,189
晶鑽乳酪蛋糕,100,190
藜麥吐司麵包,100,271
芝士三明治,100,382
胚芽吐司麵包,100,294
火腿三明治,100,296
巧克力方塊麵包,100,327
冰麵包,100,256
核桃餐包麵包,100,328
肉鬆麵包,100,325
鮮奶吐司麵包,100,311
