小農鮮奶咖啡(冰)大,660,303,,,,,,,,,,,,,,,,
小農鮮奶咖啡(熱)大,472,223,,,,,,,,,,,,,,,,
小農雪點鮮奶茶(冰)中,472,198,,,,,,,,,,,,,,,,
小農雪點鮮奶茶(熱)中,354,201,,,,,,,,,,,,,,,,
黑糖風味小農鮮奶(冰)中,472,277,,,,,,,,,,,,,,,,
黑糖風味小農鮮奶(熱)中,354,265,,,,,,,,,,,,,,,,
可可風味小農鮮奶(冰)中,472,292,,,,,,,,,,,,,,,,
可可風味小農鮮奶(熱)中,354,280,,,,,,,,,,,,,,,,
愛丁堡女王紅茶(冰)中,500,254,,,,,,,,,,,,,,,,
愛丁堡女王紅茶(冰)大,660,343,,,,,,,,,,,,,,,,
愛丁堡女王紅茶(熱)大,472,254,,,,,,,,,,,,,,,,
義式巧克力(冰)中,500,326,,,,,,,,,,,,,,,,
義式巧克力(熱)中,354,340,,,,,,,,,,,,,,,,
義式巧克力(冰)大,660,483,,,,,,,,,,,,,,,,
義式巧克力(熱)大,472,496,,,,,,,,,,,,,,,,
義式巧克力燕麥奶(冰)中,500,315,,,,,,,,,,,,,,,,
義式巧克力燕麥奶(熱)中,354,334,,,,,,,,,,,,,,,,
義式巧克力燕麥奶(冰)大,660,458,,,,,,,,,,,,,,,,
義式巧克力燕麥奶(熱)大,472,489,,,,,,,,,,,,,,,,
水蜜桃蘋果風味茶(冰)中,500,259,,,,,,,,,,,,,,,,
水蜜桃蘋果風味茶(熱)大,472,211,,,,,,,,,,,,,,,,
濃巧克力(冰)中,472,386,,,,,,,,,,,,,,,,
濃巧克力(熱)中,354,314,,,,,,,,,,,,,,,,
濃巧克力燕麥奶(冰)中,472,360,,,,,,,,,,,,,,,,
濃巧克力燕麥奶(熱)中,354,293,,,,,,,,,,,,,,,,
精選英式紅茶(冰)中,500,120,,,,,,,,,,,,,,,,
精選英式紅茶(熱)中,354,80,,,,,,,,,,,,,,,,
精選英式奶茶(冰)中,500,224,,,,,,,,,,,,,,,,
精選英式奶茶(熱)中,354,184,,,,,,,,,,,,,,,,
精選英式奶茶(冰)大,660,341,,,,,,,,,,,,,,,,
精選英式奶茶(熱)大,472,281,,,,,,,,,,,,,,,,
精選英式奶茶燕麥奶(冰)中,500,212,,,,,,,,,,,,,,,,
精選英式奶茶燕麥奶(熱)中,354,178,,,,,,,,,,,,,,,,
精選英式奶茶燕麥奶(冰)大,660,316,,,,,,,,,,,,,,,,
精選英式奶茶燕麥奶(熱)大,472,273,,,,,,,,,,,,,,,,
精選英式紅茶拿鐵(冰)中,500,176,,,,,,,,,,,,,,,,
精選英式紅茶拿鐵(熱)中,354,189,,,,,,,,,,,,,,,,
精選英式紅茶拿鐵(冰)大,660,233,,,,,,,,,,,,,,,,
精選英式紅茶拿鐵(熱)大,472,209,,,,,,,,,,,,,,,,
精選英式紅茶拿鐵燕麥奶(冰)中,500,177,,,,,,,,,,,,,,,,
精選英式紅茶拿鐵燕麥奶(熱)中,354,173,,,,,,,,,,,,,,,,
精選英式紅茶拿鐵燕麥奶(冰)大,660,245,,,,,,,,,,,,,,,,
精選英式紅茶拿鐵燕麥奶(熱)大,472,193,,,,,,,,,,,,,,,,
黑糖雪點奶茶(冰)中,500,232,,,,,,,,,,,,,,,,
黑糖雪點奶茶(熱)中,354,172,,,,,,,,,,,,,,,,
黑糖雪點奶茶燕麥奶(冰)中,500,221,,,,,,,,,,,,,,,,
黑糖雪點奶茶燕麥奶(熱)中,354,167,,,,,,,,,,,,,,,,
南非國寶青檸茶(冰)中,500,201,,,,,,,,,,,,,,,,
南非國寶青檸茶(熱)大,472,201,,,,,,,,,,,,,,,,
紅蜜鮮奶茶(冰)中,500,176,,,,,,,,,,,,,,,,
紅蜜鮮奶茶(熱)中,354,235,,,,,,,,,,,,,,,,
紅蜜鮮奶茶燕麥奶(冰)中,500,183,,,,,,,,,,,,,,,,
紅蜜鮮奶茶燕麥奶(熱)中,354,220,,,,,,,,,,,,,,,,
泰式鮮奶茶(冰)中,500,193,,,,,,,,,,,,,,,,
泰式鮮奶茶(熱)中,354,160,,,,,,,,,,,,,,,,
泰奶咖啡(冰)中,500,172,,,,,,,,,,,,,,,,
泰奶咖啡(熱)中,354,162,,,,,,,,,,,,,,,,
生椰美式,500,98,,,,,,,,,,,,,,,,
生椰拿鐵,500,143,,,,,,,,,,,,,,,,
1F100%椰子水,500,74,,,,,,,,,,,,,,,,
錫蘭紅茶(冰)中,500,120,,,,,,,,,,,,,,,,
錫蘭紅茶(冰)大,660,160,,,,,,,,,,,,,,,,
錫蘭紅茶(熱)大,472,120,,,,,,,,,,,,,,,,
薰香綠茶(冰)中,500,160,,,,,,,,,,,,,,,,
薰香綠茶(冰)大,660,240,,,,,,,,,,,,,,,,
薰香綠茶(熱)大,472,160,,,,,,,,,,,,,,,,
太妃糖風味紅茶(冰)大,660,163,,,,,,,,,,,,,,,,
太妃糖風味紅茶(熱)大,472,164,,,,,,,,,,,,,,,,
太妃糖風味奶茶(冰)大,660,354,,,,,,,,,,,,,,,,
太妃糖風味奶茶(熱)大,472,356,,,,,,,,,,,,,,,,
太妃糖風味鮮奶茶((冰)大,660,234,,,,,,,,,,,,,,,,
太妃糖風味鮮奶茶(熱)大,472,255,,,,,,,,,,,,,,,,
太妃糖風味燕麥奶茶(冰)大,660,246,,,,,,,,,,,,,,,,
太妃糖風味燕麥奶茶(熱)大,472,242,,,,,,,,,,,,,,,,
太妃糖風味小農鮮奶茶(冰)大,660,234,,,,,,,,,,,,,,,,
太妃糖風味小農鮮奶茶(熱)大,472,256,,,,,,,,,,,,,,,,
貴妃荔枝風味紅茶(冰)大,660,165,,,,,,,,,,,,,,,,
貴妃荔枝風味紅茶(熱)大,472,167,,,,,,,,,,,,,,,,
貴妃荔枝風味奶茶(冰)大,660,357,,,,,,,,,,,,,,,,
貴妃荔枝風味奶茶(熱)大,472,358,,,,,,,,,,,,,,,,
貴妃荔枝風味鮮奶茶(冰)大,660,236,,,,,,,,,,,,,,,,
貴妃荔枝風味鮮奶茶(熱)大,472,258,,,,,,,,,,,,,,,,
貴妃荔枝風味燕麥奶茶(冰)大,660,249,,,,,,,,,,,,,,,,
貴妃荔枝風味燕麥奶茶(熱)大,472,244,,,,,,,,,,,,,,,,
貴妃荔枝風味小農鮮奶茶(冰)大,660,236,,,,,,,,,,,,,,,,
貴妃荔枝風味小農鮮奶茶(熱)大,472,258,,,,,,,,,,,,,,,,
四季翠玉青茶(冰)大,660,164,,,,,,,,,,,,,,,,
四季翠玉青茶(熱)大,472,166,,,,,,,,,,,,,,,,
四季翠玉奶茶(冰)大,660,356,,,,,,,,,,,,,,,,
四季翠玉奶茶(熱)大,472,357,,,,,,,,,,,,,,,,
四季翠玉鮮奶茶(冰)大,660,236,,,,,,,,,,,,,,,,
四季翠玉鮮奶茶(熱)大,472,257,,,,,,,,,,,,,,,,
四季翠玉燕麥奶茶(冰)大,660,248,,,,,,,,,,,,,,,,
四季翠玉燕麥奶茶(熱)大,472,243,,,,,,,,,,,,,,,,
四季翠玉小農鮮奶茶(冰)大,660,236,,,,,,,,,,,,,,,,
四季翠玉小農鮮奶茶(熱)大,472,257,,,,,,,,,,,,,,,,
皇家伯爵茶(冰)大,660,165,,,,,,,,,,,,,,,,
皇家伯爵茶(熱)大,472,167,,,,,,,,,,,,,,,,
皇家伯爵奶茶(冰)大,660,357,,,,,,,,,,,,,,,,
皇家伯爵奶茶(熱)大,472,358,,,,,,,,,,,,,,,,
皇家伯爵鮮奶茶(冰)大,660,236,,,,,,,,,,,,,,,,
皇家伯爵鮮奶茶(熱)大,472,258,,,,,,,,,,,,,,,,
皇家伯爵燕麥奶茶(冰)大,660,249,,,,,,,,,,,,,,,,
皇家伯爵燕麥奶茶(熱)大,472,244,,,,,,,,,,,,,,,,
皇家伯爵小農鮮奶茶(冰)大,660,236,,,,,,,,,,,,,,,,
皇家伯爵小農鮮奶茶(熱)大,472,258,,,,,,,,,,,,,,,,
柳橙鮮果風味綠茶(冰)中,500,241,,,,,,,,,,,,,,,,
柳橙鮮果風味綠茶(冰)大,660,357,,,,,,,,,,,,,,,,
檸檬鮮果風味綠茶(冰)中,500,259,,,,,,,,,,,,,,,,
檸檬鮮果風味綠茶(冰)大,660,351,,,,,,,,,,,,,,,,
百香鮮果風味綠茶(冰)中,500,292,,,,,,,,,,,,,,,,
百香鮮果風味綠茶(冰)大,660,392,,,,,,,,,,,,,,,,
芒果鮮果風味綠茶(冰)中,500,234,,,,,,,,,,,,,,,,
芒果鮮果風味綠茶(冰)大,660,320,,,,,,,,,,,,,,,,
經典水果茶(冰)中,500,231,,,,,,,,,,,,,,,,
經典水果茶(冰)大,660,342,,,,,,,,,,,,,,,,
經典水果茶(熱)大,472,231,,,,,,,,,,,,,,,,
鮮乳坊鮮乳,100,66,,,,,,,,,,,,,,,,
牧豐園鮮乳,100,63,,,,,,,,,,,,,,,,
煎茶(冰)大,660,165,,,,,,,,,,,,,,,,
煎茶(熱)大,472,168,,,,,,,,,,,,,,,,
焙茶(冰)大,660,164,,,,,,,,,,,,,,,,
焙茶(熱)大,472,166,,,,,,,,,,,,,,,,
焙茶鮮奶茶(冰)中,472,247,,,,,,,,,,,,,,,,
焙茶鮮奶茶(熱)中,354,244,,,,,,,,,,,,,,,,
焙茶鮮奶茶燕麥奶(熱)中,354,225,,,,,,,,,,,,,,,,
抹茶鮮奶(冰)中,472,219,,,,,,,,,,,,,,,,
抹茶鮮奶(熱)中,354,268,,,,,,,,,,,,,,,,
抹茶鮮奶燕麥奶(熱)中,354,252,,,,,,,,,,,,,,,,
特濃抹茶鮮奶(冰)中,472,245,,,,,,,,,,,,,,,,
特濃抹茶鮮奶(熱)中,354,306,,,,,,,,,,,,,,,,
特濃抹茶鮮奶燕麥奶(熱)中,354,285,,,,,,,,,,,,,,,,
抹茶咖啡拿鐵(冰)中,472,251,,,,,,,,,,,,,,,,
抹茶咖啡拿鐵(熱)中,354,247,,,,,,,,,,,,,,,,
抹茶咖啡拿鐵燕麥奶(熱)中,354,225,,,,,,,,,,,,,,,,
翠玉黑金珍珠奇諾(冰)大,660,263,,,,,,,,,,,,,,,,
太妃黑金珍珠奇諾(冰)大,660,264,,,,,,,,,,,,,,,,
雪點鮮奶茶黑金珍珠奇諾(冰)中,500,270,,,,,,,,,,,,,,,,
雪點可可黑金珍珠奇諾(冰)中,500,325,,,,,,,,,,,,,,,,
莊園拿鐵黑金珍珠奇諾(冰)中,500,407,,,,,,,,,,,,,,,,
摩卡黑金珍珠奇諾(冰)中,500,387,,,,,,,,,,,,,,,,
雪點輕拿鐵黑金珍珠奇諾(冰)中,500,299,,,,,,,,,,,,,,,,
莊園拿鐵黑金珍珠冰雪奇諾(冰)中,500,381,,,,,,,,,,,,,,,,
摩卡黑金珍珠冰雪奇諾(冰)中,500,389,,,,,,,,,,,,,,,,
黑糖奶茶黑金珍珠冰雪奇諾(冰)中,500,463,,,,,,,,,,,,,,,,
英倫珍珠奶茶(冰)中,500,388,,,,,,,,,,,,,,,,
氣泡水(冰)大,660,0,,,,,,,,,,,,,,,,
流金歲月(冰)中,500,216,,,,,,,,,,,,,,,,
流金歲月(冰)大,500,258,,,,,,,,,,,,,,,,
修道院冰茶(冰)中,660,216,,,,,,,,,,,,,,,,
修道院冰茶(冰)大,660,259,,,,,,,,,,,,,,,,
三重奏冰茶(冰)中,500,182,,,,,,,,,,,,,,,,
三重奏冰茶(冰)大,660,231,,,,,,,,,,,,,,,,
檸檬氣泡水(冰)大,660,169,,,,,,,,,,,,,,,,
柑橘氣泡水(冰)大,660,224,,,,,,,,,,,,,,,,
雨果之夜(冰)中,500,167,,,,,,,,,,,,,,,,
雨果之夜(冰)大,660,208,,,,,,,,,,,,,,,,
英國百年茶莊紅茶冰沙(冰)大,660,160,,,,,,,,,,,,,,,,
義式巧克力冰沙(冰)大,660,367,,,,,,,,,,,,,,,,
拿鐵咖啡冰沙(冰)大,660,282,,,,,,,,,,,,,,,,
拿鐵咖啡冰沙燕麥奶(冰)大,660,272,,,,,,,,,,,,,,,,
摩卡咖啡冰沙(冰)大,660,291,,,,,,,,,,,,,,,,
摩卡咖啡冰沙燕麥奶(冰)大,660,282,,,,,,,,,,,,,,,,
美式冰沙(冰)中,472,174,,,,,,,,,,,,,,,,
焙茶鮮奶冰沙(冰)中,472,288,,,,,,,,,,,,,,,,
焙茶鮮奶冰沙燕麥奶(冰)中,472,280,,,,,,,,,,,,,,,,
抹茶鮮奶冰沙(冰)中,472,285,,,,,,,,,,,,,,,,
抹茶鮮奶冰沙燕麥奶(冰)中,472,278,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
