彩蔬鮮菇(芝心餅皮),,281
金瓜什蔬(芝心餅皮),,250
泰式打拋豬(薄脆餅皮),,186
直火松阪豬(薄脆餅皮),,179
超級海鮮宴(薄脆餅皮),,162
壽喜雪花牛(薄脆餅皮),,164
黃金和風雞(薄脆餅皮),,258
夏威夷(薄脆餅皮),,224
和風章魚燒(薄脆餅皮),,228
超級總匯(薄脆餅皮),,214
海鮮(薄脆餅皮),,218
鐵板牛柳(薄脆餅皮),,200
哈辣墨西哥(薄脆餅皮),,223
韓式泡菜燒肉(薄脆餅皮),,235
海陸大亨(薄脆餅皮),,222
雙層美式臘腸(薄脆餅皮),,246
法式蝦蟹鮑魚菇(薄脆餅皮),,197
六小福(薄脆餅皮),,204
燻雞絲蘑菇(薄脆餅皮),,214
彩蔬鮮菇(薄脆餅皮),,202
金瓜什蔬(薄脆餅皮),,164
